customer_id,last_date,recency,frequence,amount,intereval
CS3114,2014-09-26,2709,18,1173,41
CS3115,2015-02-24,2558,15,1074,94
CS3116,2015-02-22,2560,25,1918,57
CS3117,2014-11-02,2672,23,1562,54
CS3118,2015-03-02,2552,22,1436,56
CS3119,2015-01-07,2606,22,1642,62
CS3120,2015-01-28,2585,12,808,119
CS3121,2015-03-10,2544,23,1694,51
CS3122,2015-02-13,2569,23,1519,62
CS3123,2015-03-03,2551,23,1543,54
CS3124,2014-11-17,2657,19,1335,68
CS3125,2015-01-06,2607,14,1116,100
CS3126,2014-10-11,2694,20,1304,64
CS3127,2015-03-16,2538,26,1665,55
CS3128,2014-12-19,2625,23,1472,59
CS3129,2015-03-10,2544,27,1894,51
CS3130,2015-02-23,2559,24,1674,54
CS3131,2015-03-10,2544,28,2060,50
CS3132,2015-03-12,2542,22,1719,63
CS3133,2014-08-20,2746,14,892,82
CS3134,2014-10-26,2679,19,1203,68
CS3135,2014-10-31,2674,16,1097,72
CS3136,2015-01-08,2605,24,1629,56
CS3137,2015-03-10,2544,17,1201,78
CS3138,2014-10-27,2678,16,999,82
CS3139,2015-03-03,2551,23,1673,56
CS3140,2014-08-22,2744,12,852,93
CS3141,2015-01-29,2584,25,1772,53
CS3142,2015-02-15,2567,19,1463,74
CS3143,2015-02-01,2581,23,1432,59
CS3144,2015-02-13,2569,25,1808,54
CS3145,2015-02-16,2566,21,1339,66
CS3146,2015-03-10,2544,18,1316,78
CS3147,2014-10-09,2696,17,1211,74
CS3148,2014-06-16,2811,20,1474,59
CS3149,2015-01-28,2585,12,783,116
CS3150,2015-02-26,2556,16,1149,86
CS3151,2015-01-02,2611,18,1275,73
CS3152,2014-12-15,2629,15,924,80
CS3153,2014-10-09,2696,18,1331,71
CS3154,2014-12-08,2636,22,1478,60
CS3155,2015-01-14,2599,25,1858,54
CS3156,2014-11-07,2667,24,1624,54
CS3157,2015-01-19,2594,22,1686,61
CS3158,2014-11-25,2649,17,1229,75
CS3159,2015-02-04,2578,20,1462,70
CS3160,2014-11-19,2655,16,1019,83
CS3161,2015-01-12,2601,18,1253,64
CS3162,2015-02-28,2554,17,998,82
CS3163,2015-01-12,2601,31,2413,42
CS3164,2014-11-27,2647,29,1916,44
CS3165,2014-11-21,2653,30,2202,44
CS3166,2015-03-02,2552,25,1697,57
CS3167,2014-12-24,2620,18,1345,51
CS3168,2015-02-14,2568,14,962,85
CS3169,2015-01-30,2583,14,1061,101
CS3170,2014-10-30,2675,18,1178,73
CS3171,2014-11-23,2651,16,1205,80
CS3172,2014-12-28,2616,22,1465,60
CS3173,2015-03-06,2548,17,1085,82
CS3174,2015-01-25,2588,23,1581,60
CS3175,2015-01-20,2593,13,954,99
CS3176,2015-03-06,2548,16,895,64
CS3177,2015-01-30,2583,18,1246,78
CS3178,2015-02-01,2581,21,1543,66
CS3179,2015-01-13,2600,24,1572,57
CS3180,2014-11-17,2657,25,1911,44
CS3181,2014-08-18,2748,22,1593,56
CS3182,2015-02-20,2562,25,1630,56
CS3183,2015-01-02,2611,21,1370,60
CS3184,2015-02-20,2562,20,1578,71
CS3185,2014-10-14,2691,13,939,101
CS3186,2014-12-15,2629,21,1581,63
CS3187,2015-01-30,2583,21,1487,65
CS3188,2014-12-17,2627,18,1188,73
CS3189,2015-02-01,2581,24,1652,55
CS3190,2015-01-18,2595,23,1684,59
CS3191,2015-01-21,2592,23,1478,55
CS3192,2014-12-27,2617,12,891,98
CS3193,2015-03-15,2539,19,1288,70
CS3194,2015-02-28,2554,22,1459,65
CS3195,2015-03-01,2553,27,1743,53
CS3196,2014-12-19,2625,22,1540,61
CS3197,2014-10-27,2678,16,1176,80
CS3198,2015-02-19,2563,24,1742,59
CS3199,2015-01-30,2583,24,1542,58
CS3200,2014-10-22,2683,14,1015,86
CS3201,2014-12-16,2628,26,2014,52
CS3202,2015-01-14,2599,21,1565,66
CS3203,2014-12-13,2631,18,1319,72
CS3204,2015-01-20,2593,19,1154,72
CS3205,2015-03-16,2538,23,1522,54
CS3206,2015-03-14,2540,18,1256,82
CS3207,2015-02-09,2573,20,1322,59
CS3208,2014-08-16,2750,15,1123,79
CS3209,2015-01-22,2591,23,1707,58
CS3210,2015-01-31,2582,24,1772,57
CS3211,2015-02-08,2574,11,741,129
CS3212,2014-11-17,2657,21,1689,63
CS3213,2014-10-19,2686,24,1446,53
CS3214,2014-12-29,2615,21,1464,64
CS3215,2015-01-14,2599,16,1128,86
CS3216,2015-01-15,2598,22,1597,60
CS3217,2015-03-11,2543,19,1506,69
CS3218,2015-03-10,2544,22,1717,66
CS3219,2015-01-12,2601,23,1654,57
CS3220,2015-03-15,2539,20,1429,69
CS3221,2014-10-19,2686,28,2159,44
CS3222,2015-03-02,2552,25,1828,57
CS3223,2014-10-09,2696,24,1699,49
CS3224,2015-01-31,2582,26,1751,50
CS3225,2014-10-11,2694,16,1204,76
CS3226,2014-07-20,2777,17,1183,64
CS3227,2014-11-30,2644,21,1545,63
CS3228,2014-12-05,2639,28,2047,42
CS3229,2015-02-01,2581,27,1754,52
CS3230,2014-11-17,2657,19,1222,68
CS3231,2014-12-20,2624,19,1314,69
CS3232,2014-12-31,2613,21,1562,65
CS3233,2015-02-23,2559,16,1177,85
CS3234,2015-03-12,2542,26,1707,50
CS3235,2015-01-18,2595,13,790,78
CS3236,2015-03-13,2541,15,995,95
CS3237,2015-02-24,2558,22,1545,61
CS3238,2015-03-16,2538,21,1529,65
CS3239,2014-10-02,2703,13,769,96
CS3240,2014-11-28,2646,16,1016,79
CS3241,2014-11-28,2646,17,1257,80
CS3242,2015-01-21,2592,24,1843,54
CS3243,2014-12-23,2621,18,1358,76
CS3244,2014-08-15,2751,15,1095,83
CS3245,2014-11-02,2672,20,1321,66
CS3246,2015-02-25,2557,15,1012,92
CS3247,2014-10-17,2688,21,1597,57
CS3248,2015-01-20,2593,14,823,85
CS3249,2015-01-08,2605,28,1868,49
CS3250,2015-01-13,2600,18,1217,77
CS3251,2015-03-09,2545,18,1162,81
CS3252,2015-02-14,2568,15,1039,97
CS3253,2014-12-28,2616,19,1241,72
CS3254,2015-01-21,2592,21,1443,65
CS3255,2014-12-31,2613,19,1197,73
CS3256,2014-10-05,2700,20,1384,51
CS3257,2015-01-19,2594,16,1135,87
CS3258,2014-12-05,2639,20,1348,67
CS3259,2015-01-27,2586,23,1674,59
CS3260,2015-02-06,2576,21,1654,65
CS3261,2014-04-30,2858,16,1047,69
CS3262,2015-02-26,2556,22,1555,59
CS3263,2015-01-15,2598,20,1415,63
CS3264,2015-02-09,2573,17,1271,83
CS3265,2014-11-05,2669,20,1292,64
CS3266,2014-07-15,2782,16,973,74
CS3267,2015-01-02,2611,20,1393,69
CS3268,2014-10-20,2685,22,1685,57
CS3269,2014-11-01,2673,13,882,103
CS3270,2015-03-13,2541,33,2349,40
CS3271,2015-02-04,2578,26,1747,53
CS3272,2015-01-20,2593,19,1393,73
CS3273,2015-03-12,2542,18,1190,81
CS3274,2015-01-28,2585,26,1824,53
CS3275,2015-03-12,2542,18,1126,75
CS3276,2015-02-24,2558,24,1626,59
CS3277,2015-01-16,2597,20,1431,67
CS3278,2015-03-03,2551,27,1866,50
CS3279,2015-03-15,2539,21,1331,69
CS3280,2015-01-04,2609,18,1253,78
CS3281,2014-12-03,2641,15,961,89
CS3282,2015-02-17,2565,17,1239,85
CS3283,2015-01-06,2607,20,1338,67
CS3284,2015-02-11,2571,17,1139,80
CS3285,2014-08-22,2744,21,1619,58
CS3286,2014-12-29,2615,18,1150,76
CS3287,2015-02-21,2561,19,1297,70
CS3288,2014-08-17,2749,21,1496,57
CS3289,2015-01-06,2607,26,1963,52
CS3290,2015-01-18,2595,23,1639,57
CS3291,2015-02-17,2565,26,1994,52
CS3292,2015-02-09,2573,21,1592,66
CS3293,2014-10-28,2677,14,1000,92
CS3294,2015-03-16,2538,18,1225,76
CS3295,2015-01-07,2606,23,1655,56
CS3296,2015-02-06,2576,24,1560,57
CS3297,2014-11-10,2664,15,979,70
CS3298,2015-03-16,2538,23,1574,58
CS3299,2014-12-08,2636,23,1509,58
CS3300,2015-03-08,2546,16,966,91
CS3301,2014-12-27,2617,25,1668,52
CS3302,2015-02-13,2569,24,1702,56
CS3303,2014-12-29,2615,13,834,106
CS3304,2014-09-23,2712,24,1634,53
CS3305,2015-02-18,2564,23,1549,61
CS3306,2015-02-25,2557,14,1018,103
CS3307,2015-01-14,2599,13,1037,102
CS3308,2015-01-31,2582,14,975,97
CS3309,2015-01-13,2600,16,1159,81
CS3310,2014-12-10,2634,22,1595,61
CS3311,2015-02-04,2578,26,1850,54
CS3312,2014-09-07,2728,13,937,100
CS3313,2015-01-08,2605,23,1561,54
CS3314,2015-02-20,2562,15,1048,93
CS3315,2015-03-01,2553,26,1805,51
CS3316,2015-03-16,2538,16,1176,91
CS3317,2015-03-09,2545,8,565,146
CS3318,2014-08-27,2739,19,1437,63
CS3319,2015-01-28,2585,14,833,98
CS3320,2015-02-07,2575,14,928,97
CS3321,2015-03-13,2541,22,1487,60
CS3322,2015-01-27,2586,23,1814,60
CS3323,2014-12-28,2616,17,1145,73
CS3324,2015-02-24,2558,27,1905,49
CS3325,2014-11-08,2666,19,1194,70
CS3326,2015-01-05,2608,23,1588,56
CS3327,2014-08-20,2746,26,1843,44
CS3328,2015-01-16,2597,18,1260,73
CS3329,2014-10-04,2701,18,1164,71
CS3330,2015-01-27,2586,23,1490,60
CS3331,2014-06-25,2802,16,1124,73
CS3332,2015-01-19,2594,18,1441,78
CS3333,2015-01-23,2590,18,1300,68
CS3334,2015-02-11,2571,20,1339,66
CS3335,2015-03-14,2540,22,1651,66
CS3336,2015-03-05,2549,17,1167,74
CS3337,2014-09-28,2707,25,1579,50
CS3338,2015-02-03,2579,16,1092,78
CS3339,2015-03-02,2552,26,1966,53
CS3340,2015-02-21,2561,21,1399,65
CS3341,2015-01-31,2582,15,970,89
CS3342,2015-02-21,2561,18,1348,78
CS3343,2014-12-01,2643,24,1600,49
CS3344,2014-09-23,2712,11,769,117
CS3345,2015-01-06,2607,19,1399,71
CS3346,2014-07-19,2778,18,1430,65
CS3347,2014-12-21,2623,19,1297,71
CS3348,2015-02-23,2559,28,2024,45
CS3349,2014-12-21,2623,20,1483,67
CS3350,2015-03-11,2543,18,1300,70
CS3351,2014-12-27,2617,20,1370,69
CS3352,2015-01-26,2587,16,1190,83
CS3353,2015-03-09,2545,26,1823,54
CS3354,2015-02-03,2579,16,963,83
CS3355,2015-02-23,2559,30,2118,46
CS3356,2015-01-10,2603,31,2221,41
CS3357,2014-11-08,2666,22,1482,60
CS3358,2014-04-19,2869,23,1613,48
CS3359,2015-03-06,2548,25,1712,56
CS3360,2014-10-13,2692,22,1410,58
CS3361,2014-10-17,2688,17,1225,74
CS3362,2014-11-13,2661,30,2303,43
CS3363,2014-12-11,2633,23,1570,49
CS3364,2015-01-02,2611,15,1082,93
CS3365,2014-10-13,2692,23,1747,55
CS3366,2015-02-08,2574,24,1869,59
CS3367,2015-01-31,2582,16,1274,88
CS3368,2015-02-19,2563,26,1658,54
CS3369,2015-01-30,2583,25,1731,54
CS3370,2015-03-12,2542,9,616,152
CS3371,2015-01-14,2599,25,1820,55
CS3372,2015-03-05,2549,23,1642,58
CS3373,2015-03-16,2538,25,1597,57
CS3374,2015-01-10,2603,18,1195,78
CS3375,2015-01-06,2607,18,1159,77
CS3376,2015-02-23,2559,18,1149,79
CS3377,2015-01-15,2598,23,1892,60
CS3378,2014-12-10,2634,10,749,63
CS3379,2014-12-04,2640,14,1078,94
CS3380,2014-11-24,2650,15,1114,80
CS3381,2014-10-07,2698,14,982,94
CS3382,2015-03-04,2550,24,1666,59
CS3383,2015-03-01,2553,26,1764,52
CS3384,2015-03-07,2547,21,1526,68
CS3385,2015-01-19,2594,13,778,98
CS3386,2014-09-24,2711,20,1430,64
CS3387,2015-02-20,2562,13,1064,111
CS3388,2015-02-15,2567,22,1337,59
CS3389,2014-11-07,2667,16,1132,77
CS3390,2015-01-07,2606,17,1208,82
CS3391,2014-11-21,2653,19,1459,70
CS3392,2014-12-03,2641,16,1169,84
CS3393,2015-02-26,2556,14,976,93
CS3394,2014-12-28,2616,17,1365,73
CS3395,2015-02-15,2567,11,637,135
CS3396,2015-02-17,2565,17,1102,82
CS3397,2015-01-07,2606,20,1406,69
CS3398,2015-02-14,2568,21,1581,60
CS3399,2014-07-20,2777,17,1206,67
CS3400,2015-02-27,2555,24,1615,55
CS3401,2015-03-09,2545,20,1460,72
CS3402,2014-12-12,2632,18,1246,70
CS3403,2015-03-10,2544,22,1536,63
CS3404,2015-03-03,2551,21,1545,67
CS3405,2015-01-04,2609,12,837,117
CS3406,2015-01-10,2603,23,1506,60
CS3407,2015-01-14,2599,15,1025,81
CS3408,2015-03-10,2544,21,1515,67
CS3409,2015-02-13,2569,27,2106,50
CS3410,2015-03-10,2544,26,1942,54
CS3411,2015-03-02,2552,21,1556,65
CS3412,2014-11-07,2667,18,1349,71
CS3413,2015-03-10,2544,13,936,112
CS3414,2015-01-19,2594,28,2105,49
CS3415,2015-03-07,2547,22,1682,62
CS3416,2015-02-23,2559,20,1441,70
CS3417,2015-03-10,2544,29,1954,49
CS3418,2015-02-07,2575,17,1200,81
CS3419,2015-02-04,2578,22,1635,61
CS3420,2015-03-11,2543,28,1768,46
CS3421,2015-02-26,2556,24,1617,56
CS3422,2014-06-11,2816,14,930,83
CS3423,2015-02-18,2564,17,1165,81
CS3424,2015-02-18,2564,17,1219,80
CS3425,2015-02-22,2560,20,1366,68
CS3426,2015-01-29,2584,28,1896,44
CS3427,2015-03-02,2552,16,1174,86
CS3428,2014-10-25,2680,22,1553,57
CS3429,2014-10-20,2685,22,1599,59
CS3430,2015-01-12,2601,15,1006,85
CS3431,2014-11-19,2655,22,1661,59
CS3432,2015-01-06,2607,16,1092,85
CS3433,2015-02-25,2557,20,1354,71
CS3434,2014-09-17,2718,21,1429,59
CS3435,2015-02-03,2579,16,1041,80
CS3436,2014-11-23,2651,17,1256,72
CS3437,2015-02-06,2576,17,1329,64
CS3438,2014-08-28,2738,17,1175,62
CS3439,2015-02-02,2580,21,1320,58
CS3440,2015-03-04,2550,29,1905,44
CS3441,2014-12-25,2619,26,1721,51
CS3442,2015-03-07,2547,26,1850,55
CS3443,2014-10-18,2687,16,1113,78
CS3444,2015-01-13,2600,20,1453,62
CS3445,2014-07-20,2777,13,839,81
CS3446,2015-02-27,2555,12,837,116
CS3447,2014-12-16,2628,24,1810,56
CS3448,2015-02-03,2579,21,1640,67
CS3449,2015-01-14,2599,16,1048,88
CS3450,2014-09-30,2705,23,1690,54
CS3451,2015-03-03,2551,23,1736,59
CS3452,2015-03-03,2551,24,1714,59
CS3453,2015-02-16,2566,25,1726,56
CS3454,2015-02-09,2573,21,1434,67
CS3455,2014-05-29,2829,21,1292,54
CS3456,2015-01-08,2605,23,1679,60
CS3457,2015-02-09,2573,14,1048,104
CS3458,2015-03-13,2541,18,1181,79
CS3459,2015-01-15,2598,21,1361,61
CS3460,2015-01-22,2591,19,1440,67
CS3461,2015-02-06,2576,15,997,82
CS3462,2014-12-11,2633,24,1843,52
CS3463,2015-01-07,2606,21,1500,61
CS3464,2015-02-16,2566,20,1321,67
CS3465,2015-02-11,2571,20,1286,71
CS3466,2015-03-05,2549,21,1429,67
CS3467,2014-11-11,2663,12,813,108
CS3468,2015-01-10,2603,24,1830,55
CS3469,2014-12-24,2620,22,1516,61
CS3470,2015-01-13,2600,30,2035,46
CS3471,2014-11-10,2664,21,1538,61
CS3472,2015-01-02,2611,17,1115,80
CS3473,2015-01-09,2604,20,1406,67
CS3474,2014-12-22,2622,17,1113,80
CS3475,2015-01-11,2602,25,1811,54
CS3476,2014-12-29,2615,18,1322,76
CS3477,2015-01-06,2607,31,1978,42
CS3478,2015-03-08,2546,21,1391,66
CS3479,2015-03-01,2553,14,1015,104
CS3480,2015-03-10,2544,27,1890,51
CS3481,2015-03-05,2549,24,1601,57
CS3482,2014-12-25,2619,17,1208,75
CS3483,2014-11-20,2654,29,1977,45
CS3484,2014-10-14,2691,13,867,95
CS3485,2014-09-19,2716,25,1633,48
CS3486,2014-10-12,2693,16,1147,78
CS3487,2014-04-05,2883,9,703,130
CS3488,2015-02-01,2581,22,1490,62
CS3489,2015-02-14,2568,19,1357,69
CS3490,2015-03-09,2545,18,1155,81
CS3491,2015-02-25,2557,18,1165,79
CS3492,2015-03-08,2546,26,1826,53
CS3493,2014-09-26,2709,20,1397,61
CS3494,2014-12-30,2614,15,1074,88
CS3495,2014-10-16,2689,19,1326,54
CS3496,2015-02-09,2573,16,1254,88
CS3497,2014-12-10,2634,11,900,119
CS3498,2015-03-05,2549,22,1480,62
CS3499,2015-01-09,2604,21,1330,65
CS3500,2015-02-12,2570,21,1495,60
CS3501,2015-03-06,2548,27,2083,52
CS3502,2014-11-25,2649,17,1057,79
CS3503,2015-02-10,2572,17,1143,82
CS3504,2015-03-07,2547,30,2207,46
CS3505,2015-01-08,2605,23,1627,57
CS3506,2014-09-02,2733,14,906,92
CS3507,2015-02-24,2558,15,1054,98
CS3508,2015-01-30,2583,20,1453,69
CS3509,2015-01-24,2589,28,2151,46
CS3510,2015-01-11,2602,23,1603,58
CS3511,2015-03-08,2546,20,1390,69
CS3512,2015-03-08,2546,16,1215,88
CS3513,2014-11-01,2673,15,1154,88
CS3514,2015-01-14,2599,20,1532,66
CS3515,2015-01-31,2582,25,1679,56
CS3516,2015-02-26,2556,14,941,94
CS3517,2015-03-15,2539,24,1654,60
CS3518,2015-03-07,2547,25,1560,55
CS3519,2015-02-03,2579,22,1668,63
CS3520,2015-02-03,2579,24,1678,56
CS3521,2014-11-30,2644,21,1506,54
CS3522,2014-12-09,2635,11,742,122
CS3523,2015-03-08,2546,17,1089,80
CS3524,2015-02-03,2579,22,1475,61
CS3525,2015-01-18,2595,17,1269,80
CS3526,2015-03-06,2548,24,1583,54
CS3527,2015-02-01,2581,17,1031,78
CS3528,2014-11-02,2672,21,1407,62
CS3529,2014-11-24,2650,21,1465,61
CS3530,2014-11-25,2649,30,2186,42
CS3531,2015-02-10,2572,22,1611,64
CS3532,2014-07-01,2796,14,1007,86
CS3533,2015-01-20,2593,19,1406,72
CS3534,2015-01-23,2590,15,1095,90
CS3535,2014-12-19,2625,19,1281,72
CS3536,2014-12-10,2634,21,1689,58
CS3537,2014-04-22,2866,15,1029,73
CS3538,2015-02-06,2576,12,934,117
CS3539,2015-03-08,2546,19,1406,75
CS3540,2015-03-04,2550,23,1646,59
CS3541,2015-02-10,2572,26,1932,51
CS3542,2014-11-26,2648,21,1595,61
CS3543,2015-02-01,2581,24,1676,58
CS3544,2015-01-11,2602,20,1444,67
CS3545,2015-02-11,2571,20,1368,71
CS3546,2014-12-25,2619,16,1130,86
CS3547,2015-02-20,2562,21,1531,61
CS3548,2015-02-07,2575,19,1398,74
CS3549,2015-03-04,2550,19,1441,71
CS3550,2015-01-01,2612,20,1403,69
CS3551,2015-03-15,2539,18,1205,78
CS3552,2015-03-14,2540,21,1467,50
CS3553,2015-03-11,2543,14,1098,96
CS3554,2015-02-06,2576,17,1305,84
CS3555,2014-11-20,2654,18,1194,70
CS3556,2014-11-16,2658,13,853,101
CS3557,2015-03-10,2544,24,1872,60
CS3558,2015-03-04,2550,20,1449,72
CS3559,2015-02-24,2558,23,1536,61
CS3560,2015-03-14,2540,20,1473,72
CS3561,2015-02-04,2578,28,1967,50
CS3562,2014-12-16,2628,16,1274,83
CS3563,2015-03-01,2553,21,1486,65
CS3564,2015-01-24,2589,20,1330,69
CS3565,2015-02-19,2563,13,876,114
CS3566,2015-03-02,2552,21,1505,67
CS3567,2014-10-16,2689,15,1044,88
CS3568,2015-01-30,2583,26,1863,46
CS3569,2015-02-13,2569,23,1668,60
CS3570,2015-03-15,2539,23,1550,60
CS3571,2015-01-23,2590,19,1276,70
CS3572,2014-08-04,2762,19,1323,65
CS3573,2014-07-10,2787,13,952,95
CS3574,2015-02-27,2555,22,1482,60
CS3575,2015-02-28,2554,16,1069,86
CS3576,2015-01-07,2606,20,1414,68
CS3577,2015-02-25,2557,20,1388,66
CS3578,2014-11-19,2655,16,1063,79
CS3579,2014-12-29,2615,24,1566,55
CS3580,2014-01-16,2962,19,1413,52
CS3581,2015-01-15,2598,20,1350,65
CS3582,2014-09-26,2709,20,1459,47
CS3583,2015-02-09,2573,17,1084,85
CS3584,2015-02-22,2560,20,1564,70
CS3585,2015-02-08,2574,15,1096,76
CS3586,2015-01-23,2590,23,1675,61
CS3587,2014-12-06,2638,21,1466,58
CS3588,2015-02-13,2569,25,1815,56
CS3589,2015-01-04,2609,20,1388,67
CS3590,2015-01-04,2609,16,1067,82
CS3591,2015-01-05,2608,28,1757,47
CS3592,2015-03-05,2549,27,1804,50
CS3593,2015-03-07,2547,23,1649,57
CS3594,2015-01-10,2603,26,1999,52
CS3595,2015-03-10,2544,19,1293,70
CS3596,2015-03-03,2551,22,1601,65
CS3597,2015-01-13,2600,23,1618,60
CS3598,2014-12-12,2632,20,1398,63
CS3599,2015-01-11,2602,20,1375,69
CS3600,2014-12-05,2639,17,1138,74
CS3601,2014-12-05,2639,11,768,127
CS3602,2015-02-27,2555,20,1566,70
CS3603,2015-01-24,2589,16,1050,75
CS3604,2015-03-06,2548,19,1175,73
CS3605,2015-01-13,2600,16,998,75
CS3606,2015-02-18,2564,16,1150,90
CS3607,2015-03-01,2553,20,1432,70
CS3608,2014-11-19,2655,17,1159,78
CS3609,2015-02-07,2575,18,1202,74
CS3610,2015-02-21,2561,28,1910,49
CS3611,2015-02-13,2569,22,1729,59
CS3612,2015-01-14,2599,26,1650,50
CS3613,2014-12-14,2630,18,1397,75
CS3614,2015-01-19,2594,20,1328,69
CS3615,2015-01-21,2592,31,2263,43
CS3616,2015-01-19,2594,15,1023,84
CS3617,2015-02-21,2561,22,1606,61
CS3618,2014-10-28,2677,23,1539,51
CS3619,2015-03-12,2542,25,1740,57
CS3620,2015-02-25,2557,22,1518,63
CS3621,2014-12-27,2617,28,1885,46
CS3622,2015-03-03,2551,24,1760,55
CS3623,2015-01-16,2597,22,1539,63
CS3624,2014-10-12,2693,23,1613,56
CS3625,2015-01-09,2604,16,1087,81
CS3626,2015-01-01,2612,23,1521,58
CS3627,2014-11-30,2644,19,1259,61
CS3628,2015-01-30,2583,21,1296,65
CS3629,2015-03-15,2539,20,1364,66
CS3630,2015-02-23,2559,25,1821,56
CS3631,2015-02-12,2570,22,1481,65
CS3632,2015-03-13,2541,27,1947,52
CS3633,2014-12-13,2631,17,1263,81
CS3634,2014-12-12,2632,15,1008,79
CS3635,2015-02-03,2579,22,1559,64
CS3636,2015-03-05,2549,14,932,93
CS3637,2015-02-08,2574,25,1752,56
CS3638,2015-01-25,2588,13,868,109
CS3639,2015-03-09,2545,20,1396,73
CS3640,2015-02-07,2575,17,1117,81
CS3641,2015-02-08,2574,21,1454,67
CS3642,2014-08-07,2759,14,977,84
CS3643,2015-01-10,2603,18,1153,76
CS3644,2015-02-11,2571,18,1188,79
CS3645,2015-02-07,2575,27,1887,47
CS3646,2015-01-06,2607,22,1494,63
CS3647,2015-03-03,2551,19,1223,76
CS3648,2015-03-13,2541,17,1054,77
CS3649,2015-02-26,2556,21,1450,68
CS3650,2014-11-08,2666,20,1353,64
CS3651,2014-09-19,2716,18,1285,71
CS3652,2015-02-07,2575,19,1362,68
CS3653,2015-02-17,2565,22,1456,63
CS3654,2015-02-05,2577,19,1627,75
CS3655,2015-01-29,2584,22,1428,64
CS3656,2014-06-12,2815,17,1237,69
CS3657,2015-01-23,2590,22,1560,61
CS3658,2015-01-29,2584,27,1732,45
CS3659,2015-02-15,2567,21,1529,65
CS3660,2015-02-06,2576,16,1148,89
CS3661,2015-03-09,2545,24,1614,58
CS3662,2015-02-04,2578,23,1721,61
CS3663,2015-02-01,2581,17,1177,73
CS3664,2015-03-06,2548,20,1462,73
CS3665,2014-12-28,2616,14,1040,62
CS3666,2014-10-19,2686,19,1333,68
CS3667,2015-02-17,2565,19,1286,49
CS3668,2014-11-02,2672,17,1276,72
CS3669,2015-03-09,2545,15,1109,96
CS3670,2015-02-24,2558,20,1344,70
CS3671,2014-11-28,2646,21,1341,56
CS3672,2015-01-23,2590,20,1546,70
CS3673,2015-03-14,2540,24,1954,58
CS3674,2014-08-24,2742,17,1181,72
CS3675,2015-02-07,2575,17,1157,85
CS3676,2015-02-03,2579,20,1273,71
CS3677,2015-03-03,2551,12,784,122
CS3678,2015-01-31,2582,18,1306,75
CS3679,2014-07-17,2780,20,1326,58
CS3680,2014-12-17,2627,13,1036,87
CS3681,2015-03-12,2542,21,1329,69
CS3682,2014-09-05,2730,19,1344,66
CS3683,2015-02-25,2557,21,1535,67
CS3684,2013-11-01,3038,15,1008,47
CS3685,2015-03-05,2549,24,1601,56
CS3686,2014-10-28,2677,19,1345,69
CS3687,2015-02-15,2567,15,1108,92
CS3688,2015-03-01,2553,27,2014,53
CS3689,2015-01-02,2611,21,1515,65
CS3690,2015-02-25,2557,19,1362,76
CS3691,2014-07-29,2768,15,1027,81
CS3692,2015-01-19,2594,25,1804,56
CS3693,2014-06-11,2816,16,1182,72
CS3694,2014-12-22,2622,19,1377,72
CS3695,2015-03-14,2540,24,1587,60
CS3696,2014-08-23,2743,21,1387,58
CS3697,2015-03-05,2549,21,1521,59
CS3698,2015-03-05,2549,14,854,104
CS3699,2015-02-18,2564,24,1692,58
CS3700,2015-02-11,2571,11,884,131
CS3701,2014-10-13,2692,16,1296,80
CS3702,2015-01-10,2603,30,2175,45
CS3703,2014-11-27,2647,19,1340,64
CS3704,2014-08-08,2758,17,1188,72
CS3705,2015-01-13,2600,23,1684,59
CS3706,2015-03-05,2549,29,1929,48
CS3707,2015-03-06,2548,18,1226,66
CS3708,2015-03-01,2553,20,1520,67
CS3709,2015-01-19,2594,15,1040,62
CS3710,2015-03-14,2540,22,1446,56
CS3711,2014-07-19,2778,24,1852,44
CS3712,2015-02-24,2558,20,1497,59
CS3713,2015-01-23,2590,25,1752,56
CS3714,2015-02-10,2572,22,1612,64
CS3715,2015-02-25,2557,19,1382,76
CS3716,2015-02-13,2569,14,919,101
CS3717,2014-11-10,2664,11,614,108
CS3718,2015-01-05,2608,21,1485,65
CS3719,2015-03-10,2544,18,1430,81
CS3720,2015-01-23,2590,17,1162,80
CS3721,2015-03-07,2547,29,1965,48
CS3722,2015-01-29,2584,13,901,112
CS3723,2015-02-05,2577,19,1372,74
CS3724,2014-08-26,2740,18,1235,64
CS3725,2015-02-24,2558,14,921,101
CS3726,2015-02-23,2559,27,1927,52
CS3727,2014-11-29,2645,25,1839,49
CS3728,2015-02-25,2557,15,1006,97
CS3729,2014-12-19,2625,22,1618,59
CS3730,2015-03-01,2553,17,1270,85
CS3731,2014-12-31,2613,16,1043,84
CS3732,2014-09-27,2708,18,1283,70
CS3733,2015-03-15,2539,22,1593,64
CS3734,2014-12-06,2638,20,1355,60
CS3735,2014-08-01,2765,25,1776,47
CS3736,2014-12-07,2637,20,1314,64
CS3737,2015-03-08,2546,15,1111,94
CS3738,2015-02-09,2573,19,1165,70
CS3739,2015-02-20,2562,25,1657,56
CS3740,2015-03-11,2543,17,1071,86
CS3741,2015-03-06,2548,19,1305,73
CS3742,2015-03-07,2547,21,1413,69
CS3743,2015-02-25,2557,19,1424,72
CS3744,2015-03-12,2542,22,1654,65
CS3745,2015-01-03,2610,17,1178,77
CS3746,2015-01-02,2611,19,1475,70
CS3747,2015-03-06,2548,20,1449,72
CS3748,2014-11-23,2651,13,829,97
CS3749,2015-03-04,2550,23,1658,60
CS3750,2015-02-16,2566,17,1262,81
CS3751,2015-02-07,2575,21,1515,67
